"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"model_unlimitedlocation_0722_allocation.nlogo"
"try07192225"
"07/22/2025 23:38:15:156 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","constant_a","reach_distance","constant_b","constant_c","[step]","total-exits","initial-total-pubs","initial-red-pubs","tick-exit","tick-exit-red","exit-rate","exit-rate-red","remaining-total-pubs","remaining-red-pubs"
"204","1.001","8","0.5","60","25","796","2955","2289","0","0","0","0","2955","2289"
"206","1.001","8","0.5","60","22","769","2955","2308","0","0","0","0","2955","2308"
"209","1.001","8","0.5","80","0","0","0","0","0","0","0","0","0","0"
"150","1.001","8","0.2","80","28","1153","2955","2089","0","0","0","0","2955","2089"
"208","1.001","8","0.5","60","1","618","2955","2955","618","618","209.13705583756345","209.13705583756345","2337","2337"
"207","1.001","8","0.5","60","15","769","2955","2306","0","0","0","0","2955","2306"
"203","1.001","8","0.5","60","29","764","2955","2309","0","0","0","0","2955","2309"
"204","1.001","8","0.5","60","26","796","2955","2289","0","0","0","0","2955","2289"
"205","1.001","8","0.5","60","24","776","2955","2305","0","0","0","0","2955","2305"
"206","1.001","8","0.5","60","23","769","2955","2308","0","0","0","0","2955","2308"
"208","1.001","8","0.5","60","2","762","2955","2337","144","22","48.73096446700507","9.4137783483098","2811","2315"
"209","1.001","8","0.5","80","1","787","2955","2955","787","787","266.3282571912014","266.3282571912014","2168","2168"
"207","1.001","8","0.5","60","16","769","2955","2306","0","0","0","0","2955","2306"
"204","1.001","8","0.5","60","27","797","2955","2289","1","1","0.338409475465313","0.436871996505024","2954","2288"
"205","1.001","8","0.5","60","25","776","2955","2305","0","0","0","0","2955","2305"
"206","1.001","8","0.5","60","24","769","2955","2308","0","0","0","0","2955","2308"
"209","1.001","8","0.5","80","2","1080","2955","2168","293","92","99.1539763113367","42.435424354243544","2662","2076"
"208","1.001","8","0.5","60","3","783","2955","2315","21","1","7.106598984771574","0.4319654427645788","2934","2314"
"207","1.001","8","0.5","60","17","769","2955","2306","0","0","0","0","2955","2306"
"204","1.001","8","0.5","60","28","797","2955","2288","0","0","0","0","2955","2288"
"205","1.001","8","0.5","60","26","776","2955","2305","0","0","0","0","2955","2305"
"206","1.001","8","0.5","60","25","769","2955","2308","0","0","0","0","2955","2308"
"209","1.001","8","0.5","80","3","1187","2955","2076","107","19","36.209813874788495","9.152215799614643","2848","2057"
"208","1.001","8","0.5","60","4","789","2955","2314","6","1","2.0304568527918785","0.43215211754537597","2949","2313"
"207","1.001","8","0.5","60","18","769","2955","2306","0","0","0","0","2955","2306"
"204","1.001","8","0.5","60","29","797","2955","2288","0","0","0","0","2955","2288"
"205","1.001","8","0.5","60","27","776","2955","2305","0","0","0","0","2955","2305"
"206","1.001","8","0.5","60","26","769","2955","2308","0","0","0","0","2955","2308"
"209","1.001","8","0.5","80","4","1223","2955","2057","36","1","12.182741116751268","0.4861448711716091","2919","2056"
"210","1.001","8","0.5","80","0","0","0","0","0","0","0","0","0","0"
"208","1.001","8","0.5","60","5","789","2955","2313","0","0","0","0","2955","2313"
"207","1.001","8","0.5","60","19","769","2955","2306","0","0","0","0","2955","2306"
"205","1.001","8","0.5","60","28","776","2955","2305","0","0","0","0","2955","2305"
"206","1.001","8","0.5","60","27","769","2955","2308","0","0","0","0","2955","2308"
"209","1.001","8","0.5","80","5","1239","2955","2056","16","3","5.414551607445008","1.4591439688715953","2939","2053"
"208","1.001","8","0.5","60","6","789","2955","2313","0","0","0","0","2955","2313"
"210","1.001","8","0.5","80","1","784","2955","2955","784","784","265.3130287648054","265.3130287648054","2171","2171"
"207","1.001","8","0.5","60","20","769","2955","2306","0","0","0","0","2955","2306"
"205","1.001","8","0.5","60","29","776","2955","2305","0","0","0","0","2955","2305"
"206","1.001","8","0.5","60","28","769","2955","2308","0","0","0","0","2955","2308"
"209","1.001","8","0.5","80","6","1244","2955","2053","5","0","1.6920473773265652","0","2950","2053"
"208","1.001","8","0.5","60","7","790","2955","2313","1","1","0.338409475465313","0.4323389537397319","2954","2312"
"210","1.001","8","0.5","80","2","1071","2955","2171","287","88","97.12351945854483","40.53431598341778","2668","2083"
"207","1.001","8","0.5","60","21","769","2955","2306","0","0","0","0","2955","2306"
"206","1.001","8","0.5","60","29","769","2955","2308","0","0","0","0","2955","2308"
"209","1.001","8","0.5","80","7","1247","2955","2053","3","1","1.0152284263959392","0.4870920603994155","2952","2052"
"208","1.001","8","0.5","60","8","790","2955","2312","0","0","0","0","2955","2312"
"210","1.001","8","0.5","80","3","1150","2955","2083","79","3","26.73434856175973","1.4402304368698993","2876","2080"
"207","1.001","8","0.5","60","22","769","2955","2306","0","0","0","0","2955","2306"
"211","1.001","8","0.5","80","0","0","0","0","0","0","0","0","0","0"
"209","1.001","8","0.5","80","8","1248","2955","2052","1","0","0.338409475465313","0","2954","2052"
"210","1.001","8","0.5","80","4","1177","2955","2080","27","2","9.137055837563452","0.9615384615384616","2928","2078"
"208","1.001","8","0.5","60","9","790","2955","2312","0","0","0","0","2955","2312"
"207","1.001","8","0.5","60","23","769","2955","2306","0","0","0","0","2955","2306"
"211","1.001","8","0.5","80","1","784","2955","2955","784","784","265.3130287648054","265.3130287648054","2171","2171"
"209","1.001","8","0.5","80","9","1249","2955","2052","1","0","0.338409475465313","0","2954","2052"
"210","1.001","8","0.5","80","5","1186","2955","2078","9","1","3.045685279187817","0.48123195380173245","2946","2077"
"208","1.001","8","0.5","60","10","790","2955","2312","0","0","0","0","2955","2312"
"207","1.001","8","0.5","60","24","769","2955","2306","0","0","0","0","2955","2306"
"212","1.001","8","0.5","80","0","0","0","0","0","0","0","0","0","0"
"211","1.001","8","0.5","80","2","1049","2955","2171","265","83","89.67851099830796","38.23122984799632","2690","2088"
"209","1.001","8","0.5","80","10","1249","2955","2052","0","0","0","0","2955","2052"
"210","1.001","8","0.5","80","6","1189","2955","2077","3","1","1.0152284263959392","0.48146364949446313","2952","2076"
"207","1.001","8","0.5","60","25","769","2955","2306","0","0","0","0","2955","2306"
"208","1.001","8","0.5","60","11","790","2955","2312","0","0","0","0","2955","2312"
"212","1.001","8","0.5","80","1","782","2955","2955","782","782","264.6362098138748","264.6362098138748","2173","2173"
"213","1.001","8","0.5","80","0","0","0","0","0","0","0","0","0","0"
"211","1.001","8","0.5","80","3","1136","2955","2088","87","9","29.441624365482234","4.310344827586206","2868","2079"
"209","1.001","8","0.5","80","11","1249","2955","2052","0","0","0","0","2955","2052"
"207","1.001","8","0.5","60","26","769","2955","2306","0","0","0","0","2955","2306"
"210","1.001","8","0.5","80","7","1189","2955","2076","0","0","0","0","2955","2076"
"208","1.001","8","0.5","60","12","790","2955","2312","0","0","0","0","2955","2312"
"212","1.001","8","0.5","80","2","1051","2955","2173","269","80","91.0321489001692","36.81546249424758","2686","2093"
"150","1.001","8","0.2","80","29","1153","2955","2089","0","0","0","0","2955","2089"
"213","1.001","8","0.5","80","1","784","2955","2955","784","784","265.3130287648054","265.3130287648054","2171","2171"
"211","1.001","8","0.5","80","4","1162","2955","2079","26","1","8.798646362098138","0.48100048100048104","2929","2078"
"209","1.001","8","0.5","80","12","1249","2955","2052","0","0","0","0","2955","2052"
"207","1.001","8","0.5","60","27","769","2955","2306","0","0","0","0","2955","2306"
"210","1.001","8","0.5","80","8","1189","2955","2076","0","0","0","0","2955","2076"
"208","1.001","8","0.5","60","13","790","2955","2312","0","0","0","0","2955","2312"
"212","1.001","8","0.5","80","3","1135","2955","2093","84","9","28.426395939086294","4.300047778308648","2871","2084"
"213","1.001","8","0.5","80","2","1083","2955","2171","299","101","101.18443316412859","46.522339935513585","2656","2070"
"211","1.001","8","0.5","80","5","1170","2955","2078","8","1","2.707275803722504","0.48123195380173245","2947","2077"
"209","1.001","8","0.5","80","13","1249","2955","2052","0","0","0","0","2955","2052"
"207","1.001","8","0.5","60","28","769","2955","2306","0","0","0","0","2955","2306"
"210","1.001","8","0.5","80","9","1189","2955","2076","0","0","0","0","2955","2076"
"208","1.001","8","0.5","60","14","790","2955","2312","0","0","0","0","2955","2312"
"212","1.001","8","0.5","80","4","1162","2955","2084","27","4","9.137055837563452","1.9193857965451055","2928","2080"
"213","1.001","8","0.5","80","3","1168","2955","2070","85","11","28.764805414551606","5.314009661835749","2870","2059"
"211","1.001","8","0.5","80","6","1176","2955","2077","6","0","2.0304568527918785","0","2949","2077"
"207","1.001","8","0.5","60","29","769","2955","2306","0","0","0","0","2955","2306"
"209","1.001","8","0.5","80","14","1249","2955","2052","0","0","0","0","2955","2052"
"210","1.001","8","0.5","80","10","1190","2955","2076","1","0","0.338409475465313","0","2954","2076"
"208","1.001","8","0.5","60","15","790","2955","2312","0","0","0","0","2955","2312"
"212","1.001","8","0.5","80","5","1172","2955","2080","10","0","3.3840947546531304","0","2945","2080"
"211","1.001","8","0.5","80","7","1179","2955","2077","3","2","1.0152284263959392","0.9629272989889263","2952","2075"
"213","1.001","8","0.5","80","4","1197","2955","2059","29","2","9.813874788494077","0.9713453132588635","2926","2057"
"209","1.001","8","0.5","80","15","1249","2955","2052","0","0","0","0","2955","2052"
"210","1.001","8","0.5","80","11","1191","2955","2076","1","0","0.338409475465313","0","2954","2076"
"208","1.001","8","0.5","60","16","790","2955","2312","0","0","0","0","2955","2312"
"212","1.001","8","0.5","80","6","1176","2955","2080","4","0","1.353637901861252","0","2951","2080"
"211","1.001","8","0.5","80","8","1181","2955","2075","2","0","0.676818950930626","0","2953","2075"
"213","1.001","8","0.5","80","5","1210","2955","2057","13","1","4.399323181049069","0.4861448711716091","2942","2056"
"209","1.001","8","0.5","80","16","1249","2955","2052","0","0","0","0","2955","2052"
"210","1.001","8","0.5","80","12","1191","2955","2076","0","0","0","0","2955","2076"
"208","1.001","8","0.5","60","17","790","2955","2312","0","0","0","0","2955","2312"
"212","1.001","8","0.5","80","7","1179","2955","2080","3","0","1.0152284263959392","0","2952","2080"
"211","1.001","8","0.5","80","9","1182","2955","2075","1","0","0.338409475465313","0","2954","2075"
"213","1.001","8","0.5","80","6","1215","2955","2056","5","0","1.6920473773265652","0","2950","2056"
"209","1.001","8","0.5","80","17","1249","2955","2052","0","0","0","0","2955","2052"
"210","1.001","8","0.5","80","13","1191","2955","2076","0","0","0","0","2955","2076"
"208","1.001","8","0.5","60","18","790","2955","2312","0","0","0","0","2955","2312"
"214","1.001","8","0.5","80","0","0","0","0","0","0","0","0","0","0"
"212","1.001","8","0.5","80","8","1179","2955","2080","0","0","0","0","2955","2080"
"211","1.001","8","0.5","80","10","1182","2955","2075","0","0","0","0","2955","2075"
"209","1.001","8","0.5","80","18","1249","2955","2052","0","0","0","0","2955","2052"
"213","1.001","8","0.5","80","7","1218","2955","2056","3","1","1.0152284263959392","0.48638132295719844","2952","2055"
"210","1.001","8","0.5","80","14","1191","2955","2076","0","0","0","0","2955","2076"
"208","1.001","8","0.5","60","19","790","2955","2312","0","0","0","0","2955","2312"
"214","1.001","8","0.5","80","1","784","2955","2955","784","784","265.3130287648054","265.3130287648054","2171","2171"
"212","1.001","8","0.5","80","9","1179","2955","2080","0","0","0","0","2955","2080"
"211","1.001","8","0.5","80","11","1182","2955","2075","0","0","0","0","2955","2075"
"209","1.001","8","0.5","80","19","1249","2955","2052","0","0","0","0","2955","2052"
"213","1.001","8","0.5","80","8","1219","2955","2055","1","0","0.338409475465313","0","2954","2055"
"210","1.001","8","0.5","80","15","1191","2955","2076","0","0","0","0","2955","2076"
"208","1.001","8","0.5","60","20","790","2955","2312","0","0","0","0","2955","2312"
"214","1.001","8","0.5","80","2","1100","2955","2171","316","87","106.93739424703892","40.073698756333485","2639","2084"
"212","1.001","8","0.5","80","10","1179","2955","2080","0","0","0","0","2955","2080"
"211","1.001","8","0.5","80","12","1182","2955","2075","0","0","0","0","2955","2075"
"209","1.001","8","0.5","80","20","1249","2955","2052","0","0","0","0","2955","2052"
"213","1.001","8","0.5","80","9","1219","2955","2055","0","0","0","0","2955","2055"
"210","1.001","8","0.5","80","16","1192","2955","2076","1","0","0.338409475465313","0","2954","2076"
"208","1.001","8","0.5","60","21","790","2955","2312","0","0","0","0","2955","2312"
"214","1.001","8","0.5","80","3","1196","2955","2084","96","17","32.487309644670056","8.157389635316697","2859","2067"
"212","1.001","8","0.5","80","11","1179","2955","2080","0","0","0","0","2955","2080"
"211","1.001","8","0.5","80","13","1182","2955","2075","0","0","0","0","2955","2075"
"209","1.001","8","0.5","80","21","1249","2955","2052","0","0","0","0","2955","2052"
"213","1.001","8","0.5","80","10","1219","2955","2055","0","0","0","0","2955","2055"
"210","1.001","8","0.5","80","17","1192","2955","2076","0","0","0","0","2955","2076"
"208","1.001","8","0.5","60","22","790","2955","2312","0","0","0","0","2955","2312"
"214","1.001","8","0.5","80","4","1228","2955","2067","32","3","10.829103214890017","1.4513788098693758","2923","2064"
"212","1.001","8","0.5","80","12","1179","2955","2080","0","0","0","0","2955","2080"
"209","1.001","8","0.5","80","22","1249","2955","2052","0","0","0","0","2955","2052"
"211","1.001","8","0.5","80","14","1182","2955","2075","0","0","0","0","2955","2075"
"213","1.001","8","0.5","80","11","1219","2955","2055","0","0","0","0","2955","2055"
"210","1.001","8","0.5","80","18","1192","2955","2076","0","0","0","0","2955","2076"
"208","1.001","8","0.5","60","23","790","2955","2312","0","0","0","0","2955","2312"
"214","1.001","8","0.5","80","5","1240","2955","2064","12","1","4.060913705583757","0.4844961240310077","2943","2063"
"212","1.001","8","0.5","80","13","1180","2955","2080","1","1","0.338409475465313","0.4807692307692308","2954","2079"
"209","1.001","8","0.5","80","23","1249","2955","2052","0","0","0","0","2955","2052"
"211","1.001","8","0.5","80","15","1182","2955","2075","0","0","0","0","2955","2075"
"213","1.001","8","0.5","80","12","1219","2955","2055","0","0","0","0","2955","2055"
"210","1.001","8","0.5","80","19","1192","2955","2076","0","0","0","0","2955","2076"
"208","1.001","8","0.5","60","24","790","2955","2312","0","0","0","0","2955","2312"
"214","1.001","8","0.5","80","6","1244","2955","2063","4","0","1.353637901861252","0","2951","2063"
"212","1.001","8","0.5","80","14","1180","2955","2079","0","0","0","0","2955","2079"
"209","1.001","8","0.5","80","24","1249","2955","2052","0","0","0","0","2955","2052"
"211","1.001","8","0.5","80","16","1182","2955","2075","0","0","0","0","2955","2075"
"213","1.001","8","0.5","80","13","1220","2955","2055","1","1","0.338409475465313","0.48661800486618007","2954","2054"
"210","1.001","8","0.5","80","20","1192","2955","2076","0","0","0","0","2955","2076"
"208","1.001","8","0.5","60","25","790","2955","2312","0","0","0","0","2955","2312"
"214","1.001","8","0.5","80","7","1244","2955","2063","0","0","0","0","2955","2063"
"212","1.001","8","0.5","80","15","1180","2955","2079","0","0","0","0","2955","2079"
"211","1.001","8","0.5","80","17","1182","2955","2075","0","0","0","0","2955","2075"
"209","1.001","8","0.5","80","25","1249","2955","2052","0","0","0","0","2955","2052"
"213","1.001","8","0.5","80","14","1221","2955","2054","1","0","0.338409475465313","0","2954","2054"
"210","1.001","8","0.5","80","21","1192","2955","2076","0","0","0","0","2955","2076"
"208","1.001","8","0.5","60","26","790","2955","2312","0","0","0","0","2955","2312"
"215","1.001","8","0.5","80","0","0","0","0","0","0","0","0","0","0"
"214","1.001","8","0.5","80","8","1244","2955","2063","0","0","0","0","2955","2063"
"212","1.001","8","0.5","80","16","1181","2955","2079","1","0","0.338409475465313","0","2954","2079"
